region,crop,Shortage_%,xland,p,y,xlandsc,xwater,xwatersc,grev,grevsc,lambdawater
BROADVIEW W.D.,Grain,0.85,2599.513597,303,2.9,2176.0813507200924,1213.080803312567,1012.9445190292006,2284192.598,1912122.682877745,1321.0032243565379
BROADVIEW W.D.,Onions & Garlic,0.85,248.9715926,2366,7.7,224.46003867487224,368.68262090906615,331.55440497710185,4535814.268,4089257.8765865574,1321.0032243565379
BROADVIEW W.D.,Grain,0.9,2599.513597,303,2.9,2345.982365990606,1213.080803312567,1092.0317747018403,2284192.598,2061414.7049959453,1320.9472758514391
BROADVIEW W.D.,Onions & Garlic,0.9,248.9715926,2366,7.7,224.46065905037767,368.68262090906615,331.55532132661824,4535814.268,4089269.178711591,1320.9472758514391
BROADVIEW W.D.,Grain,0.95,2599.513597,303,2.9,2515.8831993789545,1213.080803312567,1171.1189457296257,2284192.598,2210706.567294287,1320.8861606632022
BROADVIEW W.D.,Onions & Garlic,0.95,248.9715926,2366,7.7,224.46133670297172,368.68262090906615,331.55632230079596,4535814.268,4089281.5243220795,1320.8861606632022
BROADVIEW W.D.,Grain,1,2599.513597,303,2.9,2614.4558820036723,1213.080803312567,1217.0035631743508,2284192.598,2297322.3835166264,-2.04E-06
BROADVIEW W.D.,Onions & Garlic,1,248.9715926,2366,7.7,234.0293360666532,368.68262090906615,345.6894068,4535814.268,4263593.250329502,-2.04E-06
Byron Bethany (CVP),Alfalfa,0.5,68.96354348,281,6.7,6.503860720934766e-21,285.1618632547267,6.503860720932639e-08,129837.6633,1.2244818579303884e-17,597.7584838
Byron Bethany (CVP),Almonds & Pistachios,0.5,1444.741029,4883,1.2,745.5872483944655,5960.2784433349225,3068.2300163305354,8465604.533528399,4368843.041,597.7584838
Byron Bethany (CVP),Citrus & Subtropical,0.5,3.822909039,933,3.6,3.0736571394432137,12.41476657474627,9.956642599075627,12840.38688,10323.799599961867,597.7584838
Byron Bethany (CVP),Grain,0.5,241.5843527,164,2.5,1.9144357826822207e-05,112.73699086601182,8.988093515940322e-06,99049.58460700001,0.007849187,597.7584838
Byron Bethany (CVP),Other Deciduous,0.5,74.72139195,1769,2.2,63.82346923468727,257.4777515687622,219.37546881228792,290800.7132,248388.17756755595,597.7584838
Byron Bethany (CVP),Vineyard,0.5,11.85939473,1689.181611,10.69211111,11.274290010785004,36.746150928177606,34.84587971140756,214191.54946008333,203624.02141516202,597.7584838
Byron Bethany (CVP),Alfalfa,0.55,68.96354348,281,6.7,7.139398490664968e-19,285.1618632547267,4.86624627716992e-09,129837.6633,1.3441345538374935e-15,561.5134193829825
Byron Bethany (CVP),Almonds & Pistachios,0.55,1444.741029,4883,1.2,798.0054948794603,5960.2784433349225,3283.9408369831704,8465604.533528399,4675992.997795685,561.5134193829825
Byron Bethany (CVP),Citrus & Subtropical,0.55,3.822909039,933,3.6,3.1595549727630092,12.41476657474627,10.23489543985126,12840.38688,10612.313242516397,561.5134193829825
Byron Bethany (CVP),Grain,0.55,241.5843527,164,2.5,244.0001980219121,112.73699086601182,113.5796982833118,99049.58460700001,100040.08118898395,561.5134193829825
Byron Bethany (CVP),Other Deciduous,0.55,74.72139195,1769,2.2,64.87888938651983,257.4777515687622,223.00318271342698,290800.7132,252495.66171445788,561.5134193829825
Byron Bethany (CVP),Vineyard,0.55,11.85939473,1689.181611,10.69211111,11.288631294845853,36.746150928177606,34.89020480571159,214191.54946008333,203883.03816299568,561.5134193829825
Byron Bethany (CVP),Alfalfa,0.6,68.96354348,281,6.7,1.7819905300526984e-18,285.1618632547267,6.5342840035869285e-09,129837.6633,3.3549535709302153e-15,499.8217579929581
Byron Bethany (CVP),Almonds & Pistachios,0.6,1444.741029,4883,1.2,877.5620411557721,5960.2784433349225,3611.3308021434405,8465604.533528399,5142162.536356362,499.8217579929581
Byron Bethany (CVP),Citrus & Subtropical,0.6,3.822909039,933,3.6,3.278406187868355,12.41476657474627,10.619895787598656,12840.38688,11011.510703812231,499.8217579929581
Byron Bethany (CVP),Grain,0.6,241.5843527,164,2.5,244.00019845464388,112.73699086601182,113.5796984864596,99049.58460700001,100040.08136640399,499.8217579929581
Byron Bethany (CVP),Other Deciduous,0.6,74.72139195,1769,2.2,66.44740196227758,257.4777515687622,228.39450953667196,290800.7132,258599.9989567919,499.8217579929581
Byron Bethany (CVP),Vineyard,0.6,11.85939473,1689.181611,10.69211111,11.312738518553218,36.746150928177606,34.96471392641007,214191.54946008333,204318.43674079995,499.8217579929581
Byron Bethany (CVP),Alfalfa,0.65,68.96354348,281,6.7,8.979219031279542e-22,285.1618632547267,8.97921903128185e-09,129837.6633,1.6905175670189995e-18,428.9927907953732
Byron Bethany (CVP),Almonds & Pistachios,0.65,1444.741029,4883,1.2,957.1523018206558,5960.2784433349225,3938.8595082757697,8465604.533528399,5608529.627748314,428.9927907953732
Byron Bethany (CVP),Citrus & Subtropical,0.65,3.822909039,933,3.6,3.3869943930852386,12.41476657474627,10.97165068425705,12840.38688,11376.23677,428.9927907953732
Byron Bethany (CVP),Grain,0.65,241.5843527,164,2.5,244.00019854703672,112.73699086601182,113.57969853199124,99049.58460700001,100040.08140428505,428.9927907953732
Byron Bethany (CVP),Other Deciduous,0.65,74.72139195,1769,2.2,67.98242277587394,257.4777515687622,233.67071772007608,290800.7132,264573.9929591462,428.9927907953732
Byron Bethany (CVP),Vineyard,0.65,11.85939473,1689.181611,10.69211111,11.33995932647114,36.746150928177606,35.04884632181514,214191.54946008333,204810.0695060663,428.9927907953732
Byron Bethany (CVP),Alfalfa,0.7,68.96354348,281,6.7,2.60398279906706e-18,285.1618632547267,1.2860092161455409e-08,129837.6633,4.9025184158035536e-15,347.6759600962377
Byron Bethany (CVP),Almonds & Pistachios,0.7,1444.741029,4883,1.2,1036.7693976850087,5960.2784433349225,4266.498646239918,8465604.533528399,6075053.962675076,347.6759600962377
Byron Bethany (CVP),Citrus & Subtropical,0.7,3.822909039,933,3.6,3.487988246316253,12.41476657474627,11.298804839951773,12840.38688,11715.45492172703,347.6759600962377
Byron Bethany (CVP),Grain,0.7,241.5843527,164,2.5,244.0001985869987,112.73699086601182,113.57969855462188,99049.58460700001,100040.08142066946,347.6759600962377
Byron Bethany (CVP),Other Deciduous,0.7,74.72139195,1769,2.2,69.48937093953846,257.4777515687622,238.85043395924257,290800.7132,270438.7338224958,347.6759600962377
Byron Bethany (CVP),Vineyard,0.7,11.85939473,1689.181611,10.69211111,11.370629430452201,36.746150928177606,35.14363959011104,214191.54946008333,205363.99972285784,347.6759600962377
Byron Bethany (CVP),Alfalfa,0.75,68.96354348,281,6.7,3.8704210966177205e-20,285.1618632547267,1.9872792204304154e-08,129837.6633,7.286841798602183e-17,254.32070188899655
Byron Bethany (CVP),Almonds & Pistachios,0.75,1444.741029,4883,1.2,1116.407964890307,5960.2784433349225,4594.226142763566,8465604.533528399,6541704.111071243,254.32070188899655
Byron Bethany (CVP),Citrus & Subtropical,0.75,3.822909039,933,3.6,3.583183371987332,12.41476657474627,11.607174907494088,12840.38688,12035.196309831052,254.32070188899655
Byron Bethany (CVP),Grain,0.75,241.5843527,164,2.5,244.0001986091304,112.73699086601182,113.5796986,99049.58460700001,100040.08142974346,254.32070188899655
Byron Bethany (CVP),Other Deciduous,0.75,74.72139195,1769,2.2,70.97265684211729,257.4777515687622,243.94881774425755,290800.7132,276211.3858981521,254.32070188899655
Byron Bethany (CVP),Vineyard,0.75,11.85939473,1689.181611,10.69211111,11.405103795929284,36.746150928177606,35.25019083841753,214191.54946008333,205986.63839256248,254.32070188899655
Byron Bethany (CVP),Alfalfa,0.8,68.96354348,281,6.7,6.100403197730058e-08,285.1618632547267,3.394975684716648e-07,129837.6633,0.000114852,147.1451259454046
Byron Bethany (CVP),Almonds & Pistachios,0.8,1444.741029,4883,1.2,1196.0637045381163,5960.2784433349225,4922.024307115799,8465604.533528399,7008454.883111546,147.1451259454046
Byron Bethany (CVP),Citrus & Subtropical,0.8,3.822909039,933,3.6,3.673844018934091,12.41476657474627,11.900856264131171,12840.38688,12339.707290795826,147.1451259454046
Byron Bethany (CVP),Grain,0.8,241.5843527,164,2.5,244.00019859744964,112.73699086601182,113.57969861228352,99049.58460700001,100040.08142495435,147.1451259454046
Byron Bethany (CVP),Other Deciduous,0.8,74.72139195,1769,2.2,72.43590218378894,257.4777515687622,248.97831770236635,290800.7132,281906.0441188698,147.1451259454046
Byron Bethany (CVP),Vineyard,0.8,11.85939473,1689.181611,10.69211111,11.443753307179053,36.746150928177606,35.369646408495285,214191.54946008333,206684.68402549194,147.1451259454046
Byron Bethany (CVP),Alfalfa,0.85,68.96354348,281,6.7,26.839117164522015,285.1618632547267,110.70137164280973,129837.6633,50530.00589,66.88092090528554
Byron Bethany (CVP),Almonds & Pistachios,0.85,1444.741029,4883,1.2,1249.265895490251,5960.2784433349225,5140.961204932576,8465604.533528399,7320198.441214674,66.88092090528554
Byron Bethany (CVP),Citrus & Subtropical,0.85,3.822909039,933,3.6,3.7323293850970902,12.41476657474627,12.090310678924785,12840.38688,12536.147938664108,66.88092090528554
Byron Bethany (CVP),Grain,0.85,241.5843527,164,2.5,244.00019862979588,112.73699086601182,113.57969863474314,99049.58460700001,100040.08143821631,66.88092090528554
Byron Bethany (CVP),Other Deciduous,0.85,74.72139195,1769,2.2,73.40340858433365,257.4777515687622,252.3038525481004,290800.7132,285671.3855285097,66.88092090528554
Byron Bethany (CVP),Vineyard,0.85,11.85939473,1689.181611,10.69211111,11.472077675415925,36.746150928177606,35.457189626098476,214191.54946008333,207196.24810260176,66.88092090528554
Byron Bethany (CVP),Alfalfa,0.9,68.96354348,281,6.7,60.19707543046344,285.1618632547267,248.2905372444864,129837.6633,113333.03391293352,3.679101711990069e-07
Byron Bethany (CVP),Almonds & Pistachios,0.9,1444.741029,4883,1.2,1290.1367807422746,5960.2784433349225,5309.152489438612,8465604.533528399,7559685.4804374315,3.679101711990069e-07
Byron Bethany (CVP),Citrus & Subtropical,0.9,3.822909039,933,3.6,3.7762997069844695,12.41476657474627,12.23274598504341,12840.38688,12683.835455819437,3.679101711990069e-07
Byron Bethany (CVP),Grain,0.9,241.5843527,164,2.5,244.00019863400075,112.73699086601182,113.57969876987946,99049.58460700001,100040.0814399403,3.679101711990069e-07
Byron Bethany (CVP),Other Deciduous,0.9,74.72139195,1769,2.2,74.14192711178059,257.4777515687622,254.84230530286058,290800.7132,288545.5519336277,3.679101711990069e-07
Byron Bethany (CVP),Vineyard,0.9,11.85939473,1689.181611,10.69211111,11.495287605555445,36.746150928177606,35.52892559426963,214191.54946008333,207615.4407,3.679101711990069e-07
Byron Bethany (CVP),Alfalfa,0.95,68.96354348,281,6.7,60.19707558093994,285.1618632547267,248.29053786513794,129837.6633,113333.03419623562,2.5306260326523328e-08
Byron Bethany (CVP),Almonds & Pistachios,0.95,1444.741029,4883,1.2,1290.1367809444068,5960.2784433349225,5309.152490270418,8465604.533528399,7559685.481621846,2.5306260326523328e-08
Byron Bethany (CVP),Citrus & Subtropical,0.95,3.822909039,933,3.6,3.7762997072063933,12.41476657474627,12.232745985721914,12840.38688,12683.835456564835,2.5306260326523328e-08
Byron Bethany (CVP),Grain,0.95,241.5843527,164,2.5,244.0001986340007,112.73699086601182,113.57969876987228,99049.58460700001,100040.08143994029,2.5306260326523328e-08
Byron Bethany (CVP),Other Deciduous,0.95,74.72139195,1769,2.2,74.14192711542381,257.4777515687622,254.84230531536713,290800.7132,288545.5519478064,2.5306260326523328e-08
Byron Bethany (CVP),Vineyard,0.95,11.85939473,1689.181611,10.69211111,11.495287605673452,36.746150928177606,35.52892559462323,214191.54946008333,207615.44073746234,2.5306260326523328e-08
Byron Bethany (CVP),Alfalfa,1,68.96354348,281,6.7,60.19707558632136,285.1618632547267,248.29053788733333,129837.6633,113333.03420636723,1.3061597766478912e-08
Byron Bethany (CVP),Almonds & Pistachios,1,1444.741029,4883,1.2,1290.1367809516319,5960.2784433349225,5309.152490300148,8465604.533528399,7559685.481664182,1.3061597766478912e-08
Byron Bethany (CVP),Citrus & Subtropical,1,3.822909039,933,3.6,3.776299707226221,12.41476657474627,12.232745985785847,12840.38688,12683.835456631432,1.3061597766478912e-08
Byron Bethany (CVP),Grain,1,241.5843527,164,2.5,244.0001986340007,112.73699086601182,113.57969876987578,99049.58460700001,100040.08143994029,1.3061597766478912e-08
Byron Bethany (CVP),Other Deciduous,1,74.72139195,1769,2.2,74.14192711555442,257.4777515687622,254.84230531581653,290800.7132,288545.5519483147,1.3061597766478912e-08
Byron Bethany (CVP),Vineyard,1,11.85939473,1689.181611,10.69211111,11.495287605677671,36.746150928177606,35.52892559463588,214191.54946008333,207615.44073753853,1.3061597766478912e-08
CENTRAL CALIFORNIA I.D.,Alfalfa,0.5,19802.72127,275.42882,7.145726841,7.367028250086336e-21,81883.56644557975,7.367028250082477e-08,38974510.25272828,1.449933643716477e-17,357.01120921257984
CENTRAL CALIFORNIA I.D.,Almonds & Pistachios,0.5,28538.44605,4767.847432,1.096167772,20710.583126155965,116389.67104976428,84253.77065569247,149152212.7826499,108240977.65775768,357.01120921257984
CENTRAL CALIFORNIA I.D.,Citrus & Subtropical,0.5,96.91437253,883,6,92.12773764971251,314.7261157468393,298.43372530437284,513452.34566393995,488092.7540681769,357.01120921257984
CENTRAL CALIFORNIA I.D.,Corn,0.5,26028.98387,63.79287272,25.8602491,18313.130394721764,62881.58097135896,44130.79240925437,42940003.74108541,30211163.50864055,357.01120921257984
CENTRAL CALIFORNIA I.D.,Cotton,0.5,24444.64851,3677.344642,0.8,10727.804235425412,88833.01471059621,38887.88679397554,71913117.77905743,31559866.74045324,357.01120921257984
CENTRAL CALIFORNIA I.D.,Cucurbits,0.5,2718.97765,437.2073532,16.16521809,2705.194586,6252.634758927733,6205.386441753814,19216516.512873635,19119103.987664632,357.01120921257984
CENTRAL CALIFORNIA I.D.,Dry Beans,0.5,945.675192,1536.60837,1.3,7.368441889793049e-13,2091.929376450111,7.367916111760533e-08,1889072.1399271244,1.4719132326229002e-09,357.01120921257984
CENTRAL CALIFORNIA I.D.,Grain,0.5,5671.416352,232.9810303,3.79451607,5728.130573,2646.605238820064,2666.3885824079703,5013817.120281912,5063955.342048013,357.01120921257984
CENTRAL CALIFORNIA I.D.,Lettuce,0.5,384.1177091,825.6667179,12.01770726,365.92938669488854,1277.610982187625,1214.0721423703467,3811454.4122350886,3630978.5840194495,357.01120921257984
CENTRAL CALIFORNIA I.D.,Onions & Garlic,0.5,388.6026678,1496.923068,5.92805482,367.66572691915565,575.4513941152303,543.0863865521021,3448398.678110282,3262607.5725939013,357.01120921257984
CENTRAL CALIFORNIA I.D.,Other Deciduous,0.5,6308.455812,2039.881954,2.411512797,6022.647331481914,21737.91167369507,20701.179318788414,31032564.89211097,29626615.404199563,357.01120921257984
CENTRAL CALIFORNIA I.D.,Pasture,0.5,4288.844844,206.6887348,5,1.4987047029586668e-19,19729.488497961538,7.367028250248575e-08,4432279.572799317,1.548826894466683e-16,357.01120921257984
CENTRAL CALIFORNIA I.D.,Rice,0.5,2000.559108,579,4.7,3.475687971333553e-07,9670.541879118597,1.7647214565541352e-06,5444121.501,0.000945839,357.01120921257984
CENTRAL CALIFORNIA I.D.,Tomato Processing,0.5,8520.581878,96.28659996,49.55284439,7411.933754343083,20276.095208022478,17593.79376203713,40654038.48760269,35364373.51709998,357.01120921257984
CENTRAL CALIFORNIA I.D.,Truck Crops,0.5,531.3190118,883.1369862,18.44217052,504.3278586516287,1417.4170875649327,1342.048363332176,8653573.029010959,8213969.119270625,357.01120921257984
CENTRAL CALIFORNIA I.D.,Vineyard,0.5,107.2820422,1492.427601,10.07028874,103.04660455022992,332.41174649427654,318.4900846520711,1612360.7867282275,1548705.6451865458,357.01120921257984
CENTRAL CALIFORNIA I.D.,Alfalfa,0.55,19802.72127,275.42882,7.145726841,7.75582152764211e-21,81883.56644557975,7.755821527637588e-08,38974510.25272828,1.5264535693150125e-17,321.3475736426708
CENTRAL CALIFORNIA I.D.,Almonds & Pistachios,0.55,28538.44605,4767.847432,1.096167772,21464.392938805395,116389.67104976428,87320.38247855256,149152212.7826499,112180659.63542925,321.3475736426708
CENTRAL CALIFORNIA I.D.,Citrus & Subtropical,0.55,96.91437253,883,6,92.60963553451799,314.7261157468393,299.99475985278457,513452.34566393995,490645.8490618763,321.3475736426708
CENTRAL CALIFORNIA I.D.,Corn,0.55,26028.98387,63.79287272,25.8602491,20470.344398670502,62881.58097135896,49329.22442707742,42940003.74108541,33769918.54350933,321.3475736426708
CENTRAL CALIFORNIA I.D.,Cotton,0.55,24444.64851,3677.344642,0.8,13062.22747231819,88833.01471059621,47350.08321116778,71913117.77905743,38427449.766331606,321.3475736426708
CENTRAL CALIFORNIA I.D.,Cucurbits,0.55,2718.97765,437.2073532,16.16521809,2707.1817025308787,6252.634758927733,6209.944644951544,19216516.512873635,19133148.038209878,321.3475736426708
CENTRAL CALIFORNIA I.D.,Dry Beans,0.55,945.675192,1536.60837,1.3,221.35613608895275,2091.929376450111,488.43804892641566,1889072.1399271244,442178.99890468706,321.3475736426708
CENTRAL CALIFORNIA I.D.,Grain,0.55,5671.416352,232.9810303,3.79451607,5728.130572722257,2646.605238820064,2666.388582415466,5013817.120281912,5063955.3420544015,321.3475736426708
CENTRAL CALIFORNIA I.D.,Lettuce,0.55,384.1177091,825.6667179,12.01770726,367.45109148903566,1277.610982187625,1219.1208197060473,3811454.4122350886,3646077.8838287727,321.3475736426708
CENTRAL CALIFORNIA I.D.,Onions & Garlic,0.55,388.6026678,1496.923068,5.92805482,368.8582856354137,575.4513941152303,544.8479388484399,3448398.678110282,3273190.1502277474,321.3475736426708
CENTRAL CALIFORNIA I.D.,Other Deciduous,0.55,6308.455812,2039.881954,2.411512797,6057.996560026196,21737.91167369507,20822.682484858764,31032564.89211097,29800505.380031653,321.3475736426708
CENTRAL CALIFORNIA I.D.,Pasture,0.55,4288.844844,206.6887348,5,7.755821527641142e-21,19729.488497961538,7.755821527637241e-08,4432279.572799317,8.015204694413754e-18,321.3475736426708
CENTRAL CALIFORNIA I.D.,Rice,0.55,2000.559108,579,4.7,844.8036908408657,9670.541879118597,4073.5037941782675,5444121.501,2298964.283885248,321.3475736426708
CENTRAL CALIFORNIA I.D.,Tomato Processing,0.55,8520.581878,96.28659996,49.55284439,7575.146682613974,20276.095208022478,17981.214197039517,40654038.48760269,36143107.26587496,321.3475736426708
CENTRAL CALIFORNIA I.D.,Truck Crops,0.55,531.3190118,883.1369862,18.44217052,505.8470282440493,1417.4170875649327,1346.0909698081998,8653573.029010959,8238711.778049064,321.3475736426708
CENTRAL CALIFORNIA I.D.,Vineyard,0.55,107.2820422,1492.427601,10.07028874,103.19384547541482,332.41174649427654,318.9451678191102,1612360.7867282275,1550918.5550930067,321.3475736426708
CENTRAL CALIFORNIA I.D.,Alfalfa,0.6,19802.72127,275.42882,7.145726841,1.7971188082147212e-21,81883.56644557975,1.797118808214812e-08,38974510.25272828,3.53697981510475e-18,275.01098757145286
CENTRAL CALIFORNIA I.D.,Almonds & Pistachios,0.6,28538.44605,4767.847432,1.096167772,22374.862661895142,116389.67104976428,91024.31041,149152212.7826499,116939102.81178582,275.01098757145286
